Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_002700,Terminated,2018-11-05,2022-02-04,39,0.2363,141000,0.69,0,,Voluntary_Low_Engagement,50.3
EMP_002701,Terminated,2018-11-05,2020-09-04,22,-0.08,122000,0.4677,0,,Voluntary_Low_Engagement,71.4
EMP_002702,Terminated,2018-11-05,2024-06-05,67,0.1715,192000,0.7452,0,,Involuntary_Restructure,52.3
EMP_002703,Terminated,2018-11-06,2020-08-06,21,0.0542,189000,0.8477,0,,Involuntary_Restructure,52.5
EMP_002704,Terminated,2018-11-06,2021-04-06,29,0.2258,148000,0.772,0,,Voluntary_Personal,45.5
EMP_002705,Terminated,2018-11-06,2021-11-05,36,0.0236,117000,0.8918,1,2020-11-05,Voluntary_Better_Offer,43.5
EMP_002706,Terminated,2018-11-07,2020-01-07,14,0.0712,129000,0.6632,0,,Voluntary_Low_Engagement,55.1
EMP_002707,Terminated,2018-11-07,2020-08-07,21,0.0887,178000,0.7861,0,,Voluntary_Better_Offer,44.3
EMP_002708,Terminated,2018-11-07,2022-07-08,44,0.0105,116000,0.8159,1,2021-07-08,Voluntary_Better_Offer,47.1
EMP_002709,Terminated,2018-11-07,2022-02-06,39,0.009,161000,0.8081,1,2021-02-05,Voluntary_Better_Offer,52.2
EMP_002710,Terminated,2018-11-07,2020-05-07,18,-0.0931,148000,0.5135,0,,Voluntary_Low_Engagement,65.2
EMP_002711,Terminated,2018-11-07,2019-07-08,8,0.1658,140000,0.8177,0,,Voluntary_Personal,36.6
EMP_002712,Terminated,2018-11-07,2023-06-08,55,0.1639,119000,0.7811,0,,Voluntary_Low_Engagement,43.2
EMP_002713,Terminated,2018-11-07,2020-10-07,23,-0.0404,110000,0.7619,0,,Voluntary_Personal,57.4
EMP_002714,Terminated,2018-11-07,2020-10-07,23,-0.1046,108000,0.7028,0,,Voluntary_Personal,55.0
EMP_002715,Terminated,2018-11-07,2021-03-08,28,-0.0354,98000,0.6092,0,,Voluntary_Better_Offer,60.3
EMP_002716,Terminated,2018-11-07,2021-11-06,36,-0.0719,112000,0.704,0,,Voluntary_Better_Offer,57.1
EMP_002717,Terminated,2018-11-07,2019-05-08,6,0.0205,104000,0.67,0,,Voluntary_Low_Engagement,57.0
EMP_002718,Terminated,2018-11-07,2021-12-07,37,0.216,147000,0.7745,0,,Voluntary_Personal,47.6
EMP_002719,Terminated,2018-11-07,2020-06-07,19,0.1272,111000,0.6919,0,,Voluntary_Better_Offer,53.4
EMP_002720,Terminated,2018-11-07,2020-12-07,25,-0.0526,97000,0.5884,0,,Voluntary_Low_Engagement,61.9
EMP_002721,Terminated,2018-11-07,2019-10-07,11,0.1506,117000,0.8406,0,,Voluntary_Personal,43.7
EMP_002722,Terminated,2018-11-07,2019-11-07,12,-0.0315,99000,0.7811,0,,Involuntary_Restructure,52.5
EMP_002723,Terminated,2018-11-07,2019-05-08,6,-0.0346,158000,0.611,0,,Voluntary_Better_Offer,56.1
EMP_002724,Terminated,2018-11-07,2020-07-07,20,0.0918,111000,0.7894,0,,Voluntary_Personal,50.2
EMP_002725,Terminated,2018-11-08,2022-03-09,40,0.0682,165000,0.8038,0,,Voluntary_Personal,52.3
EMP_002726,Terminated,2018-11-08,2023-12-08,61,0.1275,150000,0.8269,0,,Voluntary_Better_Offer,42.8
EMP_002727,Terminated,2018-11-08,2019-12-08,13,-0.1045,102000,0.696,0,,Voluntary_Personal,57.0
EMP_002728,Terminated,2018-11-08,2021-11-07,36,0.1256,184000,0.7959,0,,Voluntary_Better_Offer,49.9
EMP_002729,Terminated,2018-11-08,2019-05-09,6,-0.0233,118000,0.6023,0,,Voluntary_Low_Engagement,61.7
EMP_002730,Terminated,2018-11-08,2021-07-09,32,-0.0172,100000,0.6738,0,,Voluntary_Low_Engagement,59.6
EMP_002731,Terminated,2018-11-08,2023-05-09,54,0.0976,172000,0.9783,2,2022-05-09,Voluntary_Better_Offer,32.1
EMP_002732,Terminated,2018-11-08,2023-03-09,52,-0.0472,115000,0.7218,0,,Voluntary_Personal,55.9
EMP_002733,Terminated,2018-11-08,2021-11-07,36,0.0472,139000,0.7725,0,,Voluntary_Low_Engagement,61.0
EMP_002734,Terminated,2018-11-08,2019-09-08,10,-0.1248,89000,0.6353,0,,Voluntary_Low_Engagement,65.5
EMP_002735,Terminated,2018-11-09,2020-12-09,25,0.0545,173000,0.6311,0,,Voluntary_Low_Engagement,58.3
EMP_002736,Terminated,2018-11-09,2024-08-09,69,0.0814,110000,0.7323,0,,Voluntary_Better_Offer,52.9
EMP_002737,Terminated,2018-11-09,2023-10-09,59,-0.1166,101000,0.7368,0,,Voluntary_Personal,52.9
EMP_002738,Terminated,2018-11-09,2020-11-08,24,-0.1448,87000,0.653,0,,Voluntary_Better_Offer,57.3
EMP_002739,Terminated,2018-11-09,2022-10-09,47,0.0666,142000,0.7092,0,,Voluntary_Better_Offer,63.6
EMP_002740,Terminated,2018-11-09,2022-04-10,41,-0.0142,161000,0.6864,0,,Voluntary_Personal,60.8
EMP_002741,Terminated,2018-11-09,2022-06-09,43,0.1115,110000,0.7973,0,,Voluntary_Better_Offer,46.9
EMP_002742,Terminated,2018-11-09,2019-05-10,6,0.0924,125000,0.5546,0,,Voluntary_Low_Engagement,58.3
EMP_002743,Terminated,2018-11-09,2019-09-09,10,-0.0106,113000,0.7794,0,,Voluntary_Personal,50.9
EMP_002744,Terminated,2018-11-09,2021-09-08,34,0.0294,124000,0.7664,0,,Voluntary_Personal,55.1
EMP_002745,Terminated,2018-11-09,2023-01-09,50,0.0213,136000,0.7589,0,,Voluntary_Personal,52.4
EMP_002746,Terminated,2018-11-09,2019-10-09,11,0.0519,127000,0.5902,0,,Voluntary_Low_Engagement,53.0
EMP_002747,Terminated,2018-11-09,2019-05-10,6,0.0882,111000,0.7152,0,,Voluntary_Better_Offer,53.2
EMP_002748,Terminated,2018-11-09,2023-04-10,53,0.1181,177000,0.875,2,2022-04-10,Voluntary_Better_Offer,38.6
EMP_002749,Terminated,2018-11-09,2022-03-10,40,-0.0425,157000,0.7927,0,,Voluntary_Personal,49.5
EMP_002750,Terminated,2018-11-10,2021-08-10,33,0.0287,168000,0.5656,0,,Voluntary_Low_Engagement,63.9
EMP_002751,Terminated,2018-11-10,2020-05-10,18,0.0734,129000,0.8024,0,,Involuntary_Restructure,53.9
EMP_002752,Terminated,2018-11-10,2024-08-10,69,0.1342,116000,0.8734,0,,Voluntary_Personal,46.9
EMP_002753,Terminated,2018-11-10,2022-02-09,39,0.0002,114000,0.6366,0,,Voluntary_Better_Offer,58.9
EMP_002754,Terminated,2018-11-10,2020-08-10,21,-0.0816,122000,0.5726,0,,Voluntary_Low_Engagement,70.0
EMP_002755,Terminated,2018-11-10,2019-09-10,10,0.1367,186000,0.8593,0,,Voluntary_Personal,45.6
EMP_002756,Terminated,2018-11-11,2020-04-11,17,-0.0233,151000,0.7325,0,,Voluntary_Better_Offer,48.1
EMP_002757,Terminated,2018-11-11,2019-10-11,11,-0.0592,113000,0.6627,0,,Voluntary_Personal,63.1
EMP_002758,Terminated,2018-11-11,2021-06-11,31,0.1966,159000,0.7933,0,,Voluntary_Better_Offer,46.3
EMP_002759,Terminated,2018-11-11,2019-08-11,9,0.1294,136000,0.604,0,,Voluntary_Low_Engagement,54.8
EMP_002760,Terminated,2018-11-11,2022-12-11,49,-0.0146,131000,0.7043,0,,Voluntary_Better_Offer,59.9
EMP_002761,Terminated,2018-11-11,2021-02-09,27,0.0675,129000,0.6367,0,,Voluntary_Better_Offer,64.4
EMP_002762,Terminated,2018-11-11,2022-02-10,39,-0.0058,98000,0.5455,0,,Voluntary_Low_Engagement,61.2
EMP_002763,Terminated,2018-11-11,2021-05-12,30,0.1243,135000,0.6465,0,,Voluntary_Personal,53.7
EMP_002764,Terminated,2018-11-11,2024-01-11,62,0.0258,168000,0.7676,0,,Involuntary_Restructure,55.7
EMP_002765,Terminated,2018-11-12,2019-12-12,13,-0.0735,152000,0.6455,0,,Voluntary_Low_Engagement,54.0
EMP_002766,Terminated,2018-11-12,2019-12-12,13,0.2229,162000,0.9594,0,,Voluntary_Better_Offer,39.2
EMP_002767,Terminated,2018-11-12,2021-10-12,35,0.035,185000,0.7725,0,,Voluntary_Better_Offer,57.2
EMP_002768,Terminated,2018-11-12,2020-02-11,15,-0.0931,109000,0.6338,0,,Voluntary_Personal,61.8
EMP_002769,Terminated,2018-11-12,2024-03-13,64,-0.0332,128000,0.6537,0,,Involuntary_Performance,60.6
EMP_002770,Terminated,2018-11-12,2021-09-11,34,-0.103,102000,0.6819,0,,Voluntary_Personal,56.9
EMP_002771,Terminated,2018-11-12,2021-05-13,30,-0.043,157000,0.7218,0,,Voluntary_Personal,47.2
EMP_002772,Terminated,2018-11-12,2019-06-13,7,0.0614,128000,0.705,0,,Voluntary_Better_Offer,54.1
EMP_002773,Active,2018-11-13,,73,0.0591,157000,0.931,2,2023-12-13,Still Active,37.4
EMP_002774,Terminated,2018-11-13,2022-10-13,47,0.2537,205000,0.676,0,,Voluntary_Low_Engagement,51.7
EMP_002775,Terminated,2018-11-13,2020-07-13,20,-0.0626,107000,0.6119,0,,Voluntary_Low_Engagement,57.9
EMP_002776,Terminated,2018-11-13,2024-05-14,66,-0.0428,98000,0.8628,0,,Voluntary_Personal,48.3
EMP_002777,Terminated,2018-11-13,2019-05-14,6,-0.0208,97000,0.7421,0,,Voluntary_Personal,55.7
EMP_002778,Terminated,2018-11-13,2022-06-13,43,-0.0899,149000,0.7232,0,,Voluntary_Better_Offer,57.1
EMP_002779,Terminated,2018-11-13,2020-06-13,19,0.0242,104000,0.772,0,,Voluntary_Better_Offer,55.4
EMP_002780,Terminated,2018-11-13,2020-02-12,15,0.148,152000,0.7026,0,,Voluntary_Better_Offer,55.7
EMP_002781,Terminated,2018-11-14,2020-04-14,17,0.0436,171000,0.9056,0,,Involuntary_Restructure,45.9
EMP_002782,Terminated,2018-11-14,2022-04-15,41,0.0161,122000,0.6874,0,,Voluntary_Better_Offer,59.1
EMP_002783,Terminated,2018-11-14,2024-11-13,72,-0.0037,114000,0.7719,0,,Voluntary_Better_Offer,53.3
EMP_002784,Active,2018-11-14,,73,-0.0131,177000,0.8274,0,,Still Active,53.4
EMP_002785,Terminated,2018-11-14,2019-05-15,6,0.1045,133000,0.9278,0,,Voluntary_Personal,39.6
EMP_002786,Terminated,2018-11-14,2020-11-13,24,-0.0031,163000,0.6697,0,,Voluntary_Low_Engagement,46.0
EMP_002787,Terminated,2018-11-14,2020-06-14,19,0.0181,167000,0.6031,0,,Voluntary_Low_Engagement,55.9
EMP_002788,Terminated,2018-11-14,2021-01-13,26,-0.0712,106000,0.5646,0,,Voluntary_Low_Engagement,66.1
EMP_002789,Terminated,2018-11-14,2020-12-14,25,0.0118,122000,0.7027,0,,Voluntary_Personal,55.9
EMP_002790,Terminated,2018-11-14,2021-01-13,26,0.0098,156000,0.6767,0,,Voluntary_Better_Offer,53.7
EMP_002791,Active,2018-11-14,,73,0.0762,248000,0.99,2,2023-12-14,Still Active,30.5
EMP_002792,Terminated,2018-11-15,2022-08-15,45,0.0338,102000,0.7586,0,,Voluntary_Better_Offer,47.4
EMP_002793,Terminated,2018-11-15,2020-05-15,18,-0.0141,113000,0.8877,0,,Voluntary_Better_Offer,46.9
EMP_002794,Terminated,2018-11-15,2023-03-16,52,0.1627,190000,0.7614,0,,Voluntary_Personal,49.4
EMP_002795,Terminated,2018-11-15,2020-09-14,22,-0.0173,130000,0.7028,0,,Voluntary_Low_Engagement,50.3
EMP_002796,Terminated,2018-11-15,2022-10-15,47,0.0211,167000,0.6948,0,,Voluntary_Better_Offer,53.5
EMP_002797,Terminated,2018-11-15,2022-05-16,42,-0.172,84000,0.782,0,,Voluntary_Personal,60.4
EMP_002798,Terminated,2018-11-15,2019-07-16,8,-0.0285,129000,0.6934,0,,Voluntary_Low_Engagement,59.4
EMP_002799,Terminated,2018-11-15,2021-04-15,29,-0.0108,101000,0.7544,0,,Voluntary_Personal,44.4
EMP_002800,Terminated,2018-11-16,2019-11-16,12,0.1056,181000,0.6622,0,,Voluntary_Low_Engagement,49.6
EMP_002801,Terminated,2018-11-16,2022-04-17,41,0.0185,167000,0.7748,0,,Voluntary_Low_Engagement,60.3
EMP_002802,Terminated,2018-11-16,2019-11-16,12,-0.076,91000,0.715,0,,Involuntary_Restructure,53.8
EMP_002803,Terminated,2018-11-16,2020-09-15,22,-0.0097,119000,0.5768,0,,Voluntary_Low_Engagement,65.9
EMP_002804,Active,2018-11-16,,73,-0.0364,98000,0.806,0,,Still Active,50.0
EMP_002805,Terminated,2018-11-16,2021-02-14,27,-0.083,150000,0.7025,0,,Voluntary_Better_Offer,50.3
EMP_002806,Terminated,2018-11-16,2022-01-15,38,-0.06,96000,0.6704,0,,Voluntary_Better_Offer,61.8
EMP_002807,Terminated,2018-11-16,2019-08-16,9,-0.0714,152000,0.5943,0,,Voluntary_Low_Engagement,60.6
EMP_002808,Terminated,2018-11-16,2019-05-17,6,0.0912,111000,0.6751,0,,Voluntary_Better_Offer,52.6
EMP_002809,Terminated,2018-11-16,2021-08-16,33,0.2388,173000,0.9233,1,2020-08-16,Voluntary_Better_Offer,30.4
EMP_002810,Active,2018-11-16,,73,-0.033,116000,0.7927,0,,Still Active,53.2
EMP_002811,Terminated,2018-11-17,2021-10-17,35,0.0551,173000,0.647,0,,Voluntary_Better_Offer,66.8
EMP_002812,Terminated,2018-11-17,2022-06-17,43,-0.1108,102000,0.656,0,,Voluntary_Personal,62.2
EMP_002813,Terminated,2018-11-17,2021-11-16,36,0.0695,208000,0.8015,1,2020-11-16,Voluntary_Personal,45.4
EMP_002814,Terminated,2018-11-17,2023-05-18,54,-0.0395,157000,0.7667,0,,Voluntary_Better_Offer,50.4
EMP_002815,Terminated,2018-11-17,2024-09-16,70,-0.0117,162000,0.7503,0,,Voluntary_Better_Offer,45.0
EMP_002816,Terminated,2018-11-17,2021-10-17,35,-0.0703,123000,0.8326,0,,Voluntary_Better_Offer,48.4
EMP_002817,Terminated,2018-11-17,2019-05-18,6,-0.0543,96000,0.8477,0,,Voluntary_Personal,50.2
EMP_002818,Terminated,2018-11-17,2019-09-17,10,0.0384,170000,0.4881,0,,Voluntary_Low_Engagement,64.9
EMP_002819,Terminated,2018-11-17,2020-07-17,20,-0.1012,92000,0.672,0,,Voluntary_Personal,58.9
EMP_002820,Terminated,2018-11-17,2020-11-16,24,0.0749,176000,0.8524,0,,Voluntary_Better_Offer,44.7
EMP_002821,Terminated,2018-11-17,2022-10-17,47,-0.0868,93000,0.6166,0,,Voluntary_Low_Engagement,56.9
EMP_002822,Active,2018-11-17,,73,-0.0954,103000,0.6922,0,,Still Active,55.2
EMP_002823,Terminated,2018-11-18,2022-12-18,49,0.0755,106000,0.7315,0,,Voluntary_Better_Offer,48.7
EMP_002824,Terminated,2018-11-18,2019-05-19,6,0.0361,160000,0.4529,0,,Voluntary_Low_Engagement,71.7
EMP_002825,Terminated,2018-11-18,2019-09-18,10,0.1024,126000,0.7514,0,,Voluntary_Better_Offer,45.5
EMP_002826,Terminated,2018-11-18,2020-12-18,25,0.0323,105000,0.6602,0,,Voluntary_Better_Offer,60.3
EMP_002827,Terminated,2018-11-18,2022-09-18,46,0.1192,183000,0.7119,0,,Voluntary_Better_Offer,52.3
EMP_002828,Terminated,2018-11-18,2019-11-18,12,0.0729,129000,0.5926,0,,Voluntary_Better_Offer,60.4
EMP_002829,Terminated,2018-11-18,2023-07-19,56,0.0833,130000,0.7147,0,,Voluntary_Personal,56.9
EMP_002830,Terminated,2018-11-18,2021-04-18,29,-0.0939,109000,0.7898,0,,Voluntary_Better_Offer,55.7
EMP_002831,Terminated,2018-11-18,2020-11-17,24,0.0335,102000,0.7827,0,,Voluntary_Better_Offer,49.2
EMP_002832,Terminated,2018-11-18,2020-05-18,18,-0.0791,142000,0.8143,0,,Voluntary_Better_Offer,56.1
EMP_002833,Terminated,2018-11-19,2023-05-20,54,-0.0625,93000,0.701,0,,Voluntary_Personal,61.2
EMP_002834,Active,2018-11-19,,73,-0.0242,194000,0.9181,2,2023-12-19,Still Active,35.6
EMP_002835,Terminated,2018-11-19,2020-02-18,15,0.211,120000,0.8698,0,,Voluntary_Better_Offer,36.2
EMP_002836,Terminated,2018-11-19,2021-10-19,35,-0.0555,93000,0.8136,0,,Voluntary_Better_Offer,55.7
EMP_002837,Terminated,2018-11-19,2020-02-18,15,0.0273,105000,0.7438,0,,Voluntary_Better_Offer,58.0
EMP_002838,Terminated,2018-11-19,2019-08-19,9,-0.1335,142000,0.5422,0,,Voluntary_Better_Offer,67.6
EMP_002839,Terminated,2018-11-19,2021-11-18,36,0.1111,171000,0.7073,0,,Involuntary_Restructure,54.8
EMP_002840,Terminated,2018-11-19,2024-03-20,64,-0.0302,159000,0.7199,0,,Voluntary_Personal,52.1
EMP_002841,Terminated,2018-11-19,2020-02-18,15,0.2013,137000,0.6397,0,,Voluntary_Low_Engagement,57.3
EMP_002842,Terminated,2018-11-20,2021-05-21,30,0.2545,152000,0.8194,1,2020-05-20,Voluntary_Better_Offer,45.9
EMP_002843,Active,2018-11-20,,73,-0.0633,153000,0.7991,0,,Still Active,46.1
EMP_002844,Active,2018-11-20,,73,0.0242,224000,0.8769,2,2023-12-20,Still Active,39.3
EMP_002845,Terminated,2018-11-20,2021-06-20,31,0.2622,146000,0.8396,1,2020-06-20,Voluntary_Better_Offer,44.6
EMP_002846,Terminated,2018-11-20,2022-07-21,44,0.1348,112000,0.7318,0,,Voluntary_Better_Offer,49.4
EMP_002847,Terminated,2018-11-20,2020-05-20,18,0.0315,185000,0.6294,0,,Voluntary_Better_Offer,63.5
EMP_002848,Terminated,2018-11-20,2024-06-20,67,0.2082,198000,0.7521,0,,Voluntary_Personal,44.8
EMP_002849,Terminated,2018-11-20,2019-05-21,6,-0.0518,155000,0.6786,0,,Voluntary_Personal,51.1
EMP_002850,Terminated,2018-11-20,2019-10-20,11,-0.11,107000,0.6167,0,,Voluntary_Better_Offer,56.0
EMP_002851,Active,2018-11-20,,73,0.0543,127000,0.695,0,,Still Active,61.8
EMP_002852,Terminated,2018-11-20,2022-10-20,47,-0.0327,158000,0.8365,0,,Voluntary_Better_Offer,44.4
EMP_002853,Terminated,2018-11-20,2021-02-18,27,-0.0176,130000,0.7035,0,,Voluntary_Personal,58.3
EMP_002854,Terminated,2018-11-20,2020-11-19,24,0.2031,228000,0.8217,1,2019-11-20,Voluntary_Personal,41.8
EMP_002855,Terminated,2018-11-20,2019-10-20,11,-0.1323,142000,0.6061,0,,Voluntary_Low_Engagement,64.8
EMP_002856,Terminated,2018-11-21,2022-07-22,44,0.1152,114000,0.6431,0,,Voluntary_Low_Engagement,52.9
EMP_002857,Terminated,2018-11-21,2019-07-22,8,-0.0073,153000,0.5354,0,,Voluntary_Low_Engagement,64.7
EMP_002858,Active,2018-11-21,,73,0.1714,169000,0.8941,2,2023-12-21,Still Active,39.0
EMP_002859,Terminated,2018-11-21,2021-08-21,33,0.0295,184000,0.7027,0,,Voluntary_Better_Offer,55.0
EMP_002860,Terminated,2018-11-21,2019-05-22,6,0.1155,114000,0.5314,0,,Voluntary_Low_Engagement,58.3
EMP_002861,Terminated,2018-11-21,2021-07-22,32,-0.0103,177000,0.6497,0,,Voluntary_Personal,58.4
EMP_002862,Terminated,2018-11-21,2019-11-21,12,-0.0378,116000,0.6841,0,,Voluntary_Better_Offer,48.1
EMP_002863,Terminated,2018-11-21,2022-01-20,38,0.0105,123000,0.8186,1,2021-01-20,Voluntary_Better_Offer,47.5
EMP_002864,Active,2018-11-22,,73,0.0871,178000,0.8211,0,,Still Active,47.5
EMP_002865,Terminated,2018-11-22,2020-11-21,24,0.1067,198000,0.731,0,,Voluntary_Personal,47.9
EMP_002866,Terminated,2018-11-22,2021-03-23,28,-0.1401,133000,0.6053,0,,Voluntary_Personal,63.7
EMP_002867,Terminated,2018-11-22,2020-04-22,17,-0.0921,120000,0.815,0,,Voluntary_Personal,52.5
EMP_002868,Terminated,2018-11-22,2020-08-22,21,0.0544,104000,0.6,0,,Voluntary_Low_Engagement,56.3
EMP_002869,Active,2018-11-22,,73,-0.0494,109000,0.6387,0,,Still Active,53.5
EMP_002870,Terminated,2018-11-22,2023-06-23,55,0.067,105000,0.7731,0,,Voluntary_Personal,48.6
EMP_002871,Terminated,2018-11-22,2022-09-22,46,0.0752,166000,0.6616,0,,Voluntary_Better_Offer,57.6
EMP_002872,Terminated,2018-11-22,2020-04-22,17,0.0224,158000,0.7206,0,,Voluntary_Personal,59.8
EMP_002873,Terminated,2018-11-22,2019-11-22,12,0.138,137000,0.639,0,,Voluntary_Personal,50.7
EMP_002874,Terminated,2018-11-22,2019-12-22,13,-0.1122,137000,0.7116,0,,Voluntary_Better_Offer,57.9
EMP_002875,Terminated,2018-11-22,2020-04-22,17,-0.0489,97000,0.5133,0,,Voluntary_Low_Engagement,58.7
EMP_002876,Terminated,2018-11-22,2019-05-23,6,0.0728,175000,0.5595,0,,Voluntary_Low_Engagement,53.8
EMP_002877,Terminated,2018-11-22,2021-11-21,36,0.0278,124000,0.7787,0,,Voluntary_Better_Offer,49.1
EMP_002878,Terminated,2018-11-23,2021-04-23,29,-0.0299,184000,0.8036,1,2020-04-23,Voluntary_Better_Offer,43.0
EMP_002879,Terminated,2018-11-23,2020-04-23,17,-0.1714,128000,0.6333,0,,Voluntary_Better_Offer,62.1
EMP_002880,Terminated,2018-11-23,2023-07-24,56,0.0276,124000,0.7066,0,,Voluntary_Personal,57.7
EMP_002881,Terminated,2018-11-23,2019-05-24,6,-0.1458,97000,0.6318,0,,Voluntary_Better_Offer,64.6
EMP_002882,Terminated,2018-11-23,2020-04-23,17,-0.1556,112000,0.5938,0,,Voluntary_Better_Offer,64.7
EMP_002883,Terminated,2018-11-23,2019-05-24,6,0.0088,134000,0.5704,0,,Voluntary_Low_Engagement,64.0
EMP_002884,Terminated,2018-11-23,2022-07-24,44,0.1299,185000,0.8067,0,,Voluntary_Personal,52.9
EMP_002885,Terminated,2018-11-23,2019-06-24,7,0.0389,125000,0.5225,0,,Voluntary_Low_Engagement,58.5
EMP_002886,Terminated,2018-11-23,2023-02-22,51,-0.0358,158000,0.7036,0,,Voluntary_Personal,55.9
EMP_002887,Terminated,2018-11-23,2020-09-22,22,0.1595,190000,0.8804,0,,Voluntary_Personal,41.0
EMP_002888,Terminated,2018-11-24,2021-07-25,32,-0.1478,87000,0.6353,0,,Voluntary_Better_Offer,64.1
EMP_002889,Terminated,2018-11-24,2019-11-24,12,-0.1607,137000,0.6334,0,,Involuntary_Restructure,62.0
EMP_002890,Terminated,2018-11-24,2021-09-23,34,0.1582,179000,0.7989,0,,Voluntary_Better_Offer,48.2
EMP_002891,Terminated,2018-11-24,2019-12-24,13,-0.0369,110000,0.7092,0,,Voluntary_Better_Offer,51.0
EMP_002892,Active,2018-11-24,,73,-0.1035,138000,0.8024,0,,Still Active,49.0
EMP_002893,Active,2018-11-24,,73,0.0457,106000,0.7855,0,,Still Active,40.6
EMP_002894,Terminated,2018-11-24,2019-05-25,6,0.1174,128000,0.7021,0,,Voluntary_Personal,59.2
EMP_002895,Terminated,2018-11-24,2019-06-25,7,0.0149,157000,0.7503,0,,Voluntary_Better_Offer,45.2
EMP_002896,Terminated,2018-11-24,2022-10-24,47,0.0316,137000,0.7617,0,,Voluntary_Personal,50.3
EMP_002897,Active,2018-11-24,,73,0.2262,216000,0.9201,2,2023-12-24,Still Active,35.7
EMP_002898,Terminated,2018-11-24,2019-08-24,9,0.0218,104000,0.8086,0,,Voluntary_Better_Offer,55.9
EMP_002899,Terminated,2018-11-24,2020-05-24,18,0.0077,115000,0.7624,0,,Voluntary_Personal,50.0
EMP_002900,Terminated,2018-11-25,2023-05-26,54,0.0706,175000,0.8998,0,,Involuntary_Restructure,46.4
EMP_002901,Terminated,2018-11-25,2019-05-26,6,0.0905,131000,0.7834,0,,Voluntary_Personal,52.5
EMP_002902,Terminated,2018-11-25,2020-03-26,16,0.2228,124000,0.9455,0,,Voluntary_Better_Offer,31.4
EMP_002903,Terminated,2018-11-25,2020-05-25,18,0.0999,197000,0.7889,0,,Voluntary_Personal,49.0
EMP_002904,Active,2018-11-25,,73,0.1626,192000,0.83,2,2023-12-25,Still Active,45.3
EMP_002905,Terminated,2018-11-25,2023-06-26,55,0.089,124000,0.7042,0,,Voluntary_Personal,59.1
EMP_002906,Terminated,2018-11-26,2021-02-24,27,0.0104,122000,0.6664,0,,Voluntary_Low_Engagement,55.8
EMP_002907,Terminated,2018-11-26,2021-03-27,28,0.0476,139000,0.7376,0,,Voluntary_Better_Offer,48.0
EMP_002908,Terminated,2018-11-26,2022-11-26,48,-0.0316,158000,0.7782,0,,Voluntary_Personal,49.5
EMP_002909,Terminated,2018-11-26,2019-11-26,12,0.1363,151000,0.6079,0,,Voluntary_Low_Engagement,57.4
EMP_002910,Terminated,2018-11-26,2020-10-26,23,0.0595,127000,0.7141,0,,Voluntary_Personal,46.5
EMP_002911,Terminated,2018-11-27,2024-04-27,65,0.0152,116000,0.8079,0,,Voluntary_Personal,48.8
EMP_002912,Terminated,2018-11-27,2020-02-26,15,-0.001,132000,0.5135,0,,Voluntary_Low_Engagement,56.7
EMP_002913,Terminated,2018-11-27,2020-01-27,14,0.1259,128000,0.6892,0,,Voluntary_Better_Offer,57.7
EMP_002914,Terminated,2018-11-27,2021-01-26,26,-0.0381,110000,0.6535,0,,Voluntary_Personal,55.2
EMP_002915,Terminated,2018-11-28,2021-04-28,29,-0.0928,103000,0.7644,0,,Voluntary_Personal,58.8
EMP_002916,Terminated,2018-11-28,2020-06-28,19,-0.0661,95000,0.7584,0,,Voluntary_Personal,59.4
EMP_002917,Terminated,2018-11-28,2020-12-28,25,-0.0234,117000,0.627,0,,Involuntary_Restructure,52.7
EMP_002918,Terminated,2018-11-28,2021-08-28,33,-0.0554,169000,0.7471,0,,Voluntary_Personal,56.2
EMP_002919,Terminated,2018-11-28,2021-06-28,31,0.1581,114000,0.709,0,,Voluntary_Low_Engagement,49.3
EMP_002920,Terminated,2018-11-28,2020-12-28,25,0.0539,172000,0.7225,0,,Voluntary_Better_Offer,54.1
EMP_002921,Terminated,2018-11-29,2021-07-30,32,0.0322,137000,0.5548,0,,Voluntary_Low_Engagement,63.4
EMP_002922,Terminated,2018-11-29,2019-05-30,6,0.0733,175000,0.6298,0,,Voluntary_Low_Engagement,53.4
EMP_002923,Terminated,2018-11-29,2022-10-29,47,0.2476,170000,0.8345,1,2021-10-29,Voluntary_Better_Offer,42.9
EMP_002924,Terminated,2018-11-29,2019-09-29,10,-0.11,91000,0.7392,0,,Voluntary_Better_Offer,54.1
EMP_002925,Terminated,2018-11-29,2020-02-28,15,-0.0895,93000,0.6179,0,,Voluntary_Low_Engagement,67.6
